Name,Number,Name,Red,Green,Blue,LValue,AValue,BValue,Reflectance400,Reflectance410,Reflectance420,Reflectance430,Reflectance440,Reflectance450,Reflectance460,Reflectance470,Reflectance480,Reflectance490,Reflectance500,Reflectance510,Reflectance520,Reflectance530,Reflectance540,Reflectance550,Reflectance560,Reflectance570,Reflectance580,Reflectance590,Reflectance600,Reflectance610,Reflectance620,Reflectance630,Reflectance640,Reflectance650,Reflectance660,Reflectance670,Reflectance680,Reflectance690,Reflectance700
VOC 2014,PPG1007-1,WILLOW SPRINGS,232,230,222,91.22957073,-0.37934831,3.00662883,0.394873000000000,0.631705000000000,0.721270000000000,0.741998000000000,0.750567000000000,0.758009000000000,0.764765000000000,0.769557000000000,0.773902000000000,0.776981000000000,0.780865000000000,0.783224000000000,0.785392000000000,0.787898000000000,0.789683000000000,0.792169000000000,0.793412000000000,0.794463000000000,0.795851000000000,0.797440000000000,0.798350000000000,0.798499000000000,0.799260000000000,0.802693000000000,0.808744000000000,0.814024000000000,0.816800000000000,0.817223000000000,0.815884000000000,0.812641000000000,0.800897000000000
VOC 2014,PPG1007-2,SWIRLING SMOKE,208,203,193,81.68483560,0.47424623,4.50823201,0.355891000000000,0.490898000000000,0.524731000000000,0.537684000000000,0.549324000000000,0.557389000000000,0.559991000000000,0.561041000000000,0.561325000000000,0.562634000000000,0.568452000000000,0.575008000000000,0.582919000000000,0.589928000000000,0.596507000000000,0.602990000000000,0.607798000000000,0.613334000000000,0.616965000000000,0.618940000000000,0.618376000000000,0.616728000000000,0.614043000000000,0.610889000000000,0.607335000000000,0.606038000000000,0.604109000000000,0.600303000000000,0.596995000000000,0.589583000000000,0.579923000000000
VOC 2014,PPG1007-3,GHOST WRITER,189,183,172,74.60642215,0.42663957,5.60331028,0.298699000000000,0.379911000000000,0.399564000000000,0.411232000000000,0.424411000000000,0.434364000000000,0.436202000000000,0.437213000000000,0.437419000000000,0.438830000000000,0.445591000000000,0.453111000000000,0.462352000000000,0.470146000000000,0.477429000000000,0.483574000000000,0.489144000000000,0.493947000000000,0.497315000000000,0.498668000000000,0.497682000000000,0.495412000000000,0.491681000000000,0.488651000000000,0.484981000000000,0.483156000000000,0.480641000000000,0.477040000000000,0.473073000000000,0.466029000000000,0.457935000000000
VOC 2014,PPG1007-4,HOT STONE,174,169,159,69.44368313,0.07770964,5.19767224,0.265140000000000,0.321519000000000,0.334604000000000,0.344495000000000,0.356773000000000,0.364554000000000,0.366940000000000,0.367504000000000,0.367302000000000,0.368345000000000,0.373991000000000,0.381196000000000,0.388807000000000,0.395743000000000,0.402010000000000,0.406763000000000,0.410914000000000,0.414242000000000,0.416681000000000,0.417140000000000,0.415396000000000,0.412847000000000,0.409207000000000,0.405392000000000,0.401591000000000,0.399253000000000,0.396479000000000,0.392269000000000,0.388428000000000,0.382526000000000,0.375609000000000
VOC 2014,PPG1007-5,LAZY AFTERNOON,152,147,139,61.05163023,1.09698943,4.09459986,0.213236000000000,0.245146000000000,0.252696000000000,0.259148000000000,0.266320000000000,0.269833000000000,0.271506000000000,0.271785000000000,0.271174000000000,0.271722000000000,0.274338000000000,0.277888000000000,0.282078000000000,0.285998000000000,0.289682000000000,0.293495000000000,0.298794000000000,0.304788000000000,0.309092000000000,0.310480000000000,0.309648000000000,0.308086000000000,0.305466000000000,0.302541000000000,0.299162000000000,0.297386000000000,0.294815000000000,0.291434000000000,0.288086000000000,0.283844000000000,0.279606000000000
VOC 2014,PPG1007-6,COOL CHARCOAL,129,123,118,52.09606604,1.25177500,3.42954527,0.157453000000000,0.171518000000000,0.176234000000000,0.180743000000000,0.185635000000000,0.187478000000000,0.187911000000000,0.187348000000000,0.186506000000000,0.186619000000000,0.188501000000000,0.191060000000000,0.193941000000000,0.196569000000000,0.199285000000000,0.202104000000000,0.206358000000000,0.210919000000000,0.214633000000000,0.215805000000000,0.215045000000000,0.213390000000000,0.211284000000000,0.208705000000000,0.206079000000000,0.204623000000000,0.202541000000000,0.199767000000000,0.196674000000000,0.193851000000000,0.191131000000000
VOC 2014,PPG1007-7,BARK,95,88,83,37.94736029,2.24475218,3.58272413,0.084830000000000,0.087794000000000,0.088367000000000,0.088875000000000,0.089397000000000,0.089552000000000,0.089396000000000,0.089474000000000,0.089686000000000,0.090149000000000,0.091447000000000,0.092862000000000,0.094229000000000,0.095450000000000,0.096712000000000,0.098383000000000,0.101775000000000,0.105902000000000,0.109823000000000,0.111455000000000,0.111555000000000,0.110738000000000,0.109680000000000,0.108256000000000,0.107198000000000,0.106562000000000,0.105711000000000,0.104870000000000,0.104310000000000,0.104045000000000,0.103671000000000
VOC 2014,PPG1008-1,FOCUS,229,223,210,88.98949948,0.18950470,6.56885228,0.384017000000000,0.566182000000000,0.622375000000000,0.642815000000000,0.659992000000000,0.673698000000000,0.677925000000000,0.680659000000000,0.682812000000000,0.686368000000000,0.697042000000000,0.708845000000000,0.722461000000000,0.736040000000000,0.747595000000000,0.754367000000000,0.757904000000000,0.761724000000000,0.766363000000000,0.768939000000000,0.769539000000000,0.768442000000000,0.766299000000000,0.763835000000000,0.761625000000000,0.760700000000000,0.759078000000000,0.756707000000000,0.754043000000000,0.748343000000000,0.737592000000000
VOC 2014,PPG1008-2,STORM'S COMING,208,200,187,80.96742361,0.71421955,6.87249786,0.337786000000000,0.451411000000000,0.480597000000000,0.495436000000000,0.511326000000000,0.523325000000000,0.526275000000000,0.528150000000000,0.529513000000000,0.532976000000000,0.541060000000000,0.550916000000000,0.563603000000000,0.574550000000000,0.585028000000000,0.593601000000000,0.600740000000000,0.607411000000000,0.611832000000000,0.613730000000000,0.613350000000000,0.612000000000000,0.609086000000000,0.606149000000000,0.602605000000000,0.601317000000000,0.599307000000000,0.596005000000000,0.592822000000000,0.585496000000000,0.576036000000000
VOC 2014,PPG1008-3,GREYHOUND,179,172,161,70.50911609,1.05301199,5.63728432,0.271345000000000,0.332067000000000,0.345963000000000,0.356213000000000,0.367933000000000,0.374774000000000,0.377220000000000,0.378002000000000,0.377899000000000,0.378872000000000,0.384366000000000,0.391188000000000,0.398907000000000,0.405518000000000,0.412422000000000,0.418295000000000,0.424898000000000,0.432436000000000,0.437203000000000,0.439214000000000,0.438796000000000,0.437098000000000,0.433961000000000,0.430201000000000,0.426540000000000,0.424387000000000,0.421400000000000,0.417726000000000,0.414233000000000,0.408477000000000,0.400298000000000
VOC 2014,PPG1008-4,GRAY BY ME,162,151,138,62.92794626,2.10979078,7.78075134,0.205498000000000,0.234177000000000,0.242324000000000,0.250708000000000,0.261662000000000,0.268434000000000,0.270762000000000,0.271514000000000,0.271856000000000,0.273246000000000,0.279054000000000,0.286665000000000,0.294630000000000,0.302411000000000,0.310144000000000,0.316831000000000,0.325394000000000,0.335202000000000,0.342744000000000,0.345266000000000,0.345386000000000,0.343971000000000,0.341289000000000,0.337887000000000,0.334118000000000,0.332031000000000,0.329289000000000,0.325844000000000,0.322494000000000,0.317477000000000,0.312018000000000
VOC 2014,PPG1008-5,ROLLER COASTER,141,131,119,55.38659153,1.55857009,7.36581237,0.155169000000000,0.170243000000000,0.176223000000000,0.182756000000000,0.192471000000000,0.197456000000000,0.198754000000000,0.199102000000000,0.199432000000000,0.200736000000000,0.205538000000000,0.211838000000000,0.218111000000000,0.224790000000000,0.231094000000000,0.236056000000000,0.242493000000000,0.248888000000000,0.253518000000000,0.255105000000000,0.254403000000000,0.252749000000000,0.250300000000000,0.247279000000000,0.244301000000000,0.242399000000000,0.239999000000000,0.236918000000000,0.233696000000000,0.230514000000000,0.227204000000000
VOC 2014,PPG1008-6,ARTILLERY,117,110,102,46.94469044,1.38882123,5.06684613,0.117761000000000,0.124865000000000,0.128923000000000,0.133434000000000,0.138332000000000,0.140616000000000,0.141240000000000,0.140916000000000,0.140605000000000,0.141260000000000,0.143530000000000,0.146903000000000,0.150767000000000,0.154459000000000,0.157698000000000,0.160856000000000,0.165068000000000,0.169323000000000,0.172723000000000,0.173759000000000,0.173138000000000,0.171621000000000,0.169601000000000,0.167177000000000,0.164979000000000,0.163574000000000,0.161518000000000,0.159187000000000,0.156741000000000,0.154744000000000,0.152693000000000
VOC 2014,PPG1008-7,STONE'S THROW,97,92,87,39.25957653,1.14306997,3.24581897,0.086235000000000,0.090508000000000,0.092626000000000,0.095092000000000,0.097450000000000,0.098768000000000,0.098834000000000,0.098552000000000,0.098286000000000,0.098468000000000,0.099714000000000,0.101309000000000,0.103071000000000,0.104666000000000,0.106393000000000,0.108176000000000,0.110791000000000,0.113171000000000,0.115374000000000,0.116183000000000,0.115729000000000,0.114755000000000,0.113665000000000,0.112179000000000,0.110861000000000,0.110065000000000,0.108683000000000,0.107148000000000,0.105642000000000,0.104915000000000,0.104136000000000
VOC 2014,PPG1009-1,TUNDRA FROST,224,224,217,89.11247682,-0.87835388,2.50487053,0.403258000000000,0.617183000000000,0.688333000000000,0.705757000000000,0.714806000000000,0.721355000000000,0.724495000000000,0.725806000000000,0.726285000000000,0.727546000000000,0.732350000000000,0.736542000000000,0.742259000000000,0.747505000000000,0.750019000000000,0.752173000000000,0.752176000000000,0.751307000000000,0.749845000000000,0.748512000000000,0.746644000000000,0.745021000000000,0.742670000000000,0.740518000000000,0.738059000000000,0.736934000000000,0.735281000000000,0.732631000000000,0.729560000000000,0.722371000000000,0.711371000000000
VOC 2014,PPG1009-2,TORNADO,211,212,206,84.55295316,-0.96426879,1.82335103,0.388626000000000,0.560784000000000,0.609245000000000,0.622890000000000,0.632479000000000,0.638758000000000,0.640256000000000,0.640203000000000,0.639450000000000,0.639776000000000,0.643423000000000,0.646451000000000,0.651479000000000,0.655310000000000,0.657489000000000,0.658940000000000,0.657947000000000,0.656582000000000,0.655356000000000,0.653908000000000,0.651323000000000,0.649242000000000,0.645924000000000,0.642611000000000,0.639159000000000,0.637503000000000,0.635088000000000,0.631356000000000,0.628040000000000,0.620382000000000,0.609548000000000
VOC 2014,PPG1009-3,SOLITARY STATE,197,199,195,80.04777515,-1.10528436,1.07932349,0.365506000000000,0.504962000000000,0.538951000000000,0.550283000000000,0.558206000000000,0.562886000000000,0.564557000000000,0.563944000000000,0.561917000000000,0.561431000000000,0.563826000000000,0.566090000000000,0.569854000000000,0.572489000000000,0.573822000000000,0.574180000000000,0.572790000000000,0.571003000000000,0.569236000000000,0.567614000000000,0.564587000000000,0.561897000000000,0.558209000000000,0.554693000000000,0.551101000000000,0.549195000000000,0.546258000000000,0.542288000000000,0.537920000000000,0.530594000000000,0.520970000000000
VOC 2014,PPG1009-4,GRAY STONE,184,184,180,74.73867099,-0.69244985,1.57839421,0.316415000000000,0.422300000000000,0.447158000000000,0.457146000000000,0.465322000000000,0.469550000000000,0.471236000000000,0.470959000000000,0.469776000000000,0.469569000000000,0.471758000000000,0.473986000000000,0.477600000000000,0.480001000000000,0.481355000000000,0.482704000000000,0.483966000000000,0.484672000000000,0.484222000000000,0.482707000000000,0.480157000000000,0.477820000000000,0.474418000000000,0.471472000000000,0.468898000000000,0.467584000000000,0.465123000000000,0.461922000000000,0.458602000000000,0.451989000000000,0.442335000000000
VOC 2014,PPG1009-5,PHOENIX FOSSIL,142,144,140,59.56503514,-1.14849192,1.56915798,0.209842000000000,0.244841000000000,0.253207000000000,0.259852000000000,0.266780000000000,0.270016000000000,0.271402000000000,0.270956000000000,0.269918000000000,0.269785000000000,0.271522000000000,0.273967000000000,0.276947000000000,0.279038000000000,0.280338000000000,0.280473000000000,0.281237000000000,0.281445000000000,0.280371000000000,0.278415000000000,0.275346000000000,0.272732000000000,0.269917000000000,0.266725000000000,0.263902000000000,0.262146000000000,0.259549000000000,0.256314000000000,0.252867000000000,0.248567000000000,0.244667000000000
VOC 2014,PPG1009-6,ARMORY,107,106,100,44.78939926,-0.78522300,2.95524059,0.111444000000000,0.119346000000000,0.123241000000000,0.127493000000000,0.131414000000000,0.134036000000000,0.134841000000000,0.134845000000000,0.134643000000000,0.135158000000000,0.137216000000000,0.139810000000000,0.142539000000000,0.144755000000000,0.146447000000000,0.147235000000000,0.148144000000000,0.148429000000000,0.148131000000000,0.147507000000000,0.146016000000000,0.144472000000000,0.142815000000000,0.140880000000000,0.139224000000000,0.138240000000000,0.136644000000000,0.134725000000000,0.132668000000000,0.131006000000000,0.129354000000000
VOC 2014,PPG1009-7,LICORICE,79,79,71,33.25757211,-1.25002487,3.88684965,0.058256000000000,0.059909000000000,0.061433000000000,0.063721000000000,0.065798000000000,0.067209000000000,0.067697000000000,0.067960000000000,0.068706000000000,0.069679000000000,0.071638000000000,0.073777000000000,0.076215000000000,0.078206000000000,0.079562000000000,0.079993000000000,0.079987000000000,0.079477000000000,0.078669000000000,0.077959000000000,0.076967000000000,0.076211000000000,0.075564000000000,0.074750000000000,0.074164000000000,0.073845000000000,0.073077000000000,0.072243000000000,0.071662000000000,0.071635000000000,0.071461000000000
VOC 2014,PPG1010-1,PEGASUS,232,233,226,92.07090715,-0.96836424,2.62229240,0.395321000000000,0.642371000000000,0.740639000000000,0.764480000000000,0.774868000000000,0.783017000000000,0.788912000000000,0.793010000000000,0.796700000000000,0.799509000000000,0.803350000000000,0.806122000000000,0.808449000000000,0.811023000000000,0.812330000000000,0.813473000000000,0.813215000000000,0.812504000000000,0.811520000000000,0.811233000000000,0.810344000000000,0.809243000000000,0.808880000000000,0.810774000000000,0.813819000000000,0.816542000000000,0.817924000000000,0.817325000000000,0.814951000000000,0.810649000000000,0.798695000000000
VOC 2014,PPG1010-2,FOG,214,215,208,85.64175236,-0.81046013,2.19482919,0.375641000000000,0.566735000000000,0.625393000000000,0.640134000000000,0.647950000000000,0.654598000000000,0.657348000000000,0.659119000000000,0.659579000000000,0.660601000000000,0.664438000000000,0.667326000000000,0.671910000000000,0.675361000000000,0.677382000000000,0.679330000000000,0.678884000000000,0.677795000000000,0.676578000000000,0.675752000000000,0.674329000000000,0.673126000000000,0.670931000000000,0.670351000000000,0.669886000000000,0.670219000000000,0.669778000000000,0.668010000000000,0.665783000000000,0.657835000000000,0.647523000000000
VOC 2014,PPG1010-3,SOLSTICE,188,190,184,76.59262545,-1.42812329,1.92608202,0.335221000000000,0.444267000000000,0.470204000000000,0.480702000000000,0.490286000000000,0.496843000000000,0.498373000000000,0.498072000000000,0.497069000000000,0.497443000000000,0.500886000000000,0.504840000000000,0.510420000000000,0.514479000000000,0.516682000000000,0.517838000000000,0.516872000000000,0.514670000000000,0.511524000000000,0.508806000000000,0.505236000000000,0.502135000000000,0.498330000000000,0.494802000000000,0.490809000000000,0.488784000000000,0.485995000000000,0.481971000000000,0.477871000000000,0.470845000000000,0.462357000000000
VOC 2014,PPG1010-4,STEPPING STONE,166,168,163,68.64996376,-1.23650107,1.49735408,0.281190000000000,0.347168000000000,0.361078000000000,0.368528000000000,0.376856000000000,0.381934000000000,0.383013000000000,0.382302000000000,0.380589000000000,0.380296000000000,0.382811000000000,0.385826000000000,0.389712000000000,0.392464000000000,0.394324000000000,0.394949000000000,0.394825000000000,0.393883000000000,0.392096000000000,0.389736000000000,0.386302000000000,0.383553000000000,0.380164000000000,0.376208000000000,0.372462000000000,0.370124000000000,0.366900000000000,0.363067000000000,0.358982000000000,0.353339000000000,0.346919000000000
VOC 2014,PPG1010-5,DOWNPOUR,138,138,134,57.42359510,-0.81999764,1.83202508,0.198062000000000,0.224349000000000,0.230812000000000,0.236470000000000,0.243131000000000,0.245980000000000,0.246943000000000,0.246309000000000,0.245313000000000,0.245252000000000,0.247077000000000,0.249729000000000,0.252532000000000,0.254851000000000,0.256686000000000,0.257430000000000,0.258421000000000,0.258831000000000,0.258429000000000,0.257225000000000,0.254737000000000,0.252333000000000,0.249804000000000,0.246762000000000,0.243904000000000,0.242144000000000,0.239529000000000,0.236346000000000,0.233009000000000,0.229384000000000,0.226145000000000
VOC 2014,PPG1010-6,UP IN SMOKE,111,112,109,47.13166877,-0.95215316,1.18844642,0.135302000000000,0.145354000000000,0.149057000000000,0.152884000000000,0.156418000000000,0.158398000000000,0.158289000000000,0.157562000000000,0.156460000000000,0.156209000000000,0.157437000000000,0.159396000000000,0.161330000000000,0.162887000000000,0.164076000000000,0.164257000000000,0.164746000000000,0.164488000000000,0.163567000000000,0.162460000000000,0.160517000000000,0.158610000000000,0.156757000000000,0.154458000000000,0.152388000000000,0.150972000000000,0.149022000000000,0.146837000000000,0.144530000000000,0.142728000000000,0.140929000000000
VOC 2014,PPG1010-7,ZOMBIE,88,89,91,37.90236576,-0.26152810,-1.39670801,0.099511000000000,0.104120000000000,0.105370000000000,0.105849000000000,0.106292000000000,0.105948000000000,0.104939000000000,0.104037000000000,0.102912000000000,0.101997000000000,0.101459000000000,0.101360000000000,0.101041000000000,0.100713000000000,0.100679000000000,0.100196000000000,0.100471000000000,0.100508000000000,0.100278000000000,0.099855000000000,0.098881000000000,0.097855000000000,0.096980000000000,0.095836000000000,0.094822000000000,0.094099000000000,0.092938000000000,0.091718000000000,0.090489000000000,0.089932000000000,0.089277000000000
